id,target,acquirer,order_total_spent,credit_card_type,credit_card_company,model_score_category
110110,1,acquirer_A,66,DEBIT,company_2,high_score
132855,1,acquirer_B,33,DEBIT,company_2,intermediate_score
259857,1,acquirer_A,224,CREDIT,company_2,low_score
160378,1,acquirer_A,227,DEBIT,company_2,high_score
164903,1,acquirer_A,181,CREDIT,company_2,intermediate_score
186636,1,acquirer_B,119,DEBIT,company_1,low_score
166480,1,acquirer_A,268,DEBIT,company_1,intermediate_score
120841,1,acquirer_A,44,DEBIT,company_1,intermediate_score
102568,1,acquirer_A,35,CREDIT,company_2,high_score
198058,1,acquirer_B,114,DEBIT,company_2,low_score
281958,1,acquirer_A,128,CREDIT,company_2,high_score
225100,0,acquirer_A,167,CREDIT,company_2,intermediate_score
219460,1,acquirer_A,167,DEBIT,company_1,intermediate_score
147843,0,acquirer_A,257,CREDIT,company_2,intermediate_score
132695,0,acquirer_A,79,CREDIT,company_2,low_score
210918,0,acquirer_A,79,CREDIT,company_2,low_score
194481,1,acquirer_A,79,CREDIT,company_2,low_score
266720,1,acquirer_B,207,CREDIT,company_2,low_score
276594,1,acquirer_B,87,DEBIT,company_2,intermediate_score
158171,1,acquirer_A,68,CREDIT,company_2,high_score
104658,0,acquirer_A,19,DEBIT,company_1,high_score
273891,0,acquirer_A,19,DEBIT,company_1,high_score
135841,0,acquirer_A,19,DEBIT,company_1,high_score
189286,0,acquirer_A,19,DEBIT,company_1,high_score
148956,0,acquirer_A,19,DEBIT,company_1,high_score
146974,1,acquirer_A,143,DEBIT,company_2,intermediate_score
181687,1,acquirer_A,179,DEBIT,company_1,low_score
151245,1,acquirer_B,61,DEBIT,company_2,intermediate_score
131593,0,acquirer_A,19,DEBIT,company_1,high_score
292545,1,acquirer_A,55,DEBIT,company_2,intermediate_score
265237,1,acquirer_A,72,DEBIT,company_1,high_score
265317,1,acquirer_A,32,DEBIT,company_1,intermediate_score
187278,1,acquirer_A,28,DEBIT,company_1,high_score
133036,1,acquirer_B,86,CREDIT,company_2,high_score
286126,1,acquirer_A,140,DEBIT,company_1,intermediate_score
274565,1,acquirer_A,222,CREDIT,company_2,intermediate_score
285567,1,acquirer_A,150,DEBIT,company_1,intermediate_score
116634,1,acquirer_B,165,DEBIT,company_1,intermediate_score
130670,1,acquirer_A,139,CREDIT,company_1,low_score
239909,1,acquirer_B,99,DEBIT,company_2,low_score
109007,1,acquirer_B,157,CREDIT,company_2,intermediate_score
245433,1,acquirer_A,157,DEBIT,company_2,high_score
215292,1,acquirer_A,93,CREDIT,company_1,intermediate_score
181109,1,acquirer_A,49,DEBIT,company_1,intermediate_score
218151,0,acquirer_B,199,DEBIT,company_2,low_score
190025,0,acquirer_B,222,CREDIT,company_2,low_score
207503,1,acquirer_A,62,DEBIT,company_1,high_score
136571,0,acquirer_A,53,DEBIT,company_2,low_score
239785,1,acquirer_A,164,DEBIT,company_2,high_score
170369,1,acquirer_A,98,DEBIT,company_2,low_score
206608,1,acquirer_A,152,CREDIT,company_2,intermediate_score
116410,1,acquirer_A,82,DEBIT,company_1,intermediate_score
247506,0,acquirer_A,117,CREDIT,company_1,intermediate_score
291330,0,acquirer_A,117,CREDIT,company_1,intermediate_score
272409,1,acquirer_A,211,DEBIT,company_1,low_score
270425,1,acquirer_A,156,DEBIT,company_1,low_score
294231,1,acquirer_A,71,CREDIT,company_2,intermediate_score
272507,1,acquirer_A,255,CREDIT,company_1,intermediate_score
188872,1,acquirer_B,168,CREDIT,company_2,low_score
170512,1,acquirer_B,220,DEBIT,company_2,low_score
233409,1,acquirer_A,114,DEBIT,company_1,intermediate_score
138266,1,acquirer_B,138,CREDIT,company_2,intermediate_score
114803,1,acquirer_A,48,CREDIT,company_2,high_score
221895,1,acquirer_A,73,DEBIT,company_1,high_score
125419,1,acquirer_A,150,DEBIT,company_2,intermediate_score
232839,1,acquirer_A,164,DEBIT,company_1,intermediate_score
234530,1,acquirer_A,89,CREDIT,company_1,intermediate_score
153068,1,acquirer_A,185,CREDIT,company_2,low_score
164231,1,acquirer_A,273,DEBIT,company_2,intermediate_score
131622,1,acquirer_A,129,DEBIT,company_2,high_score
279329,1,acquirer_A,132,DEBIT,company_2,intermediate_score
247606,1,acquirer_A,167,DEBIT,company_1,intermediate_score
156553,1,acquirer_A,148,CREDIT,company_1,low_score
217044,1,acquirer_A,161,DEBIT,company_2,low_score
189103,0,acquirer_A,130,DEBIT,company_2,intermediate_score
111316,0,acquirer_A,130,DEBIT,company_2,intermediate_score
272677,0,acquirer_A,130,DEBIT,company_2,intermediate_score
154970,0,acquirer_A,76,CREDIT,company_2,intermediate_score
217267,0,acquirer_A,76,CREDIT,company_2,intermediate_score
136831,0,acquirer_A,76,CREDIT,company_2,intermediate_score
230471,0,acquirer_A,234,CREDIT,company_1,low_score
242849,1,acquirer_B,83,DEBIT,company_1,low_score
173122,0,acquirer_A,234,CREDIT,company_1,low_score
120784,1,acquirer_A,206,CREDIT,company_2,high_score
140558,0,acquirer_A,234,CREDIT,company_1,low_score
239134,1,acquirer_A,123,DEBIT,company_1,intermediate_score
108686,1,acquirer_A,138,CREDIT,company_1,intermediate_score
124870,1,acquirer_B,89,DEBIT,company_2,high_score
250431,1,acquirer_A,91,DEBIT,company_2,high_score
282077,1,acquirer_A,23,CREDIT,company_2,intermediate_score
124142,1,acquirer_A,157,DEBIT,company_1,low_score
181985,1,acquirer_A,36,DEBIT,company_1,low_score
128748,1,acquirer_B,48,CREDIT,company_1,intermediate_score
198698,1,acquirer_A,187,DEBIT,company_2,high_score
268421,1,acquirer_B,113,CREDIT,company_1,low_score
215013,1,acquirer_A,123,DEBIT,company_1,high_score
195670,1,acquirer_A,59,DEBIT,company_1,high_score
209671,1,acquirer_A,48,DEBIT,company_2,intermediate_score
170371,1,acquirer_A,149,DEBIT,company_1,low_score
281705,1,acquirer_A,85,CREDIT,company_2,intermediate_score
235996,1,acquirer_A,148,CREDIT,company_1,high_score
157127,1,acquirer_A,225,DEBIT,company_1,high_score
188965,1,acquirer_A,69,CREDIT,company_1,intermediate_score
178419,1,acquirer_A,156,DEBIT,company_1,intermediate_score
144771,1,acquirer_A,115,CREDIT,company_1,intermediate_score
282102,1,acquirer_A,157,CREDIT,company_1,low_score
147235,1,acquirer_B,206,CREDIT,company_2,high_score
166659,1,acquirer_A,200,DEBIT,company_2,intermediate_score
127885,1,acquirer_A,58,DEBIT,company_1,high_score
217756,1,acquirer_A,196,CREDIT,company_1,intermediate_score
299507,1,acquirer_A,123,DEBIT,company_1,intermediate_score
235575,0,acquirer_B,210,CREDIT,company_2,low_score
263333,1,acquirer_A,141,CREDIT,company_1,intermediate_score
242091,1,acquirer_B,263,DEBIT,company_1,low_score
202521,1,acquirer_A,143,CREDIT,company_1,intermediate_score
292366,1,acquirer_A,118,CREDIT,company_2,intermediate_score
122428,1,acquirer_A,83,CREDIT,company_2,intermediate_score
295458,1,acquirer_B,81,CREDIT,company_2,high_score
178201,1,acquirer_A,125,DEBIT,company_1,intermediate_score
214122,1,acquirer_A,47,CREDIT,company_2,low_score
161566,0,acquirer_A,145,DEBIT,company_1,low_score
161617,1,acquirer_A,97,CREDIT,company_1,high_score
199693,1,acquirer_A,106,DEBIT,company_2,intermediate_score
152358,1,acquirer_B,173,DEBIT,company_2,intermediate_score
170169,1,acquirer_B,166,CREDIT,company_1,intermediate_score
139049,1,acquirer_A,86,DEBIT,company_2,intermediate_score
274102,1,acquirer_A,173,CREDIT,company_2,low_score
245993,1,acquirer_A,135,DEBIT,company_1,high_score
102622,1,acquirer_A,66,CREDIT,company_1,high_score
167654,1,acquirer_A,31,DEBIT,company_1,low_score
257336,1,acquirer_A,95,DEBIT,company_1,intermediate_score
109495,1,acquirer_B,227,DEBIT,company_2,low_score
264458,1,acquirer_A,88,CREDIT,company_2,intermediate_score
242573,1,acquirer_B,60,CREDIT,company_2,intermediate_score
260098,1,acquirer_A,235,DEBIT,company_1,intermediate_score
160352,1,acquirer_A,84,DEBIT,company_1,high_score
273899,1,acquirer_A,68,DEBIT,company_1,high_score
206174,1,acquirer_A,120,CREDIT,company_1,intermediate_score
257773,1,acquirer_A,125,DEBIT,company_1,intermediate_score
184437,1,acquirer_A,57,DEBIT,company_1,high_score
286284,1,acquirer_A,149,CREDIT,company_2,intermediate_score
170623,1,acquirer_A,136,DEBIT,company_1,intermediate_score
197276,1,acquirer_B,37,CREDIT,company_1,high_score
140083,1,acquirer_A,33,DEBIT,company_2,high_score
250912,0,acquirer_A,90,DEBIT,company_1,high_score
116262,0,acquirer_B,57,DEBIT,company_1,low_score
167198,1,acquirer_B,158,CREDIT,company_1,intermediate_score
290084,1,acquirer_B,193,DEBIT,company_2,low_score
200696,1,acquirer_A,24,DEBIT,company_2,high_score
246632,1,acquirer_A,63,DEBIT,company_2,high_score
143879,1,acquirer_A,235,CREDIT,company_1,intermediate_score
217546,1,acquirer_A,64,DEBIT,company_2,intermediate_score
237398,1,acquirer_A,45,DEBIT,company_1,high_score
120169,1,acquirer_A,150,CREDIT,company_2,intermediate_score
168344,1,acquirer_B,184,CREDIT,company_2,high_score
139733,1,acquirer_A,80,DEBIT,company_1,high_score
171388,1,acquirer_A,160,DEBIT,company_1,low_score
181534,1,acquirer_B,162,CREDIT,company_2,intermediate_score
133008,1,acquirer_A,254,CREDIT,company_2,high_score
215886,1,acquirer_A,187,DEBIT,company_1,low_score
150774,1,acquirer_A,219,CREDIT,company_2,intermediate_score
158806,0,acquirer_A,199,DEBIT,company_2,low_score
118021,1,acquirer_A,142,CREDIT,company_1,high_score
162589,1,acquirer_A,167,DEBIT,company_1,low_score
190824,1,acquirer_A,135,DEBIT,company_1,low_score
207172,1,acquirer_A,143,DEBIT,company_1,low_score
103448,1,acquirer_A,116,CREDIT,company_2,high_score
139367,1,acquirer_A,200,CREDIT,company_1,intermediate_score
242320,0,acquirer_A,91,DEBIT,company_1,low_score
199949,1,acquirer_A,44,CREDIT,company_1,low_score
212292,1,acquirer_B,154,CREDIT,company_2,intermediate_score
238009,1,acquirer_A,242,DEBIT,company_1,low_score
139032,1,acquirer_A,83,CREDIT,company_2,intermediate_score
292030,1,acquirer_A,58,CREDIT,company_2,high_score
194596,0,acquirer_A,231,DEBIT,company_1,low_score
190888,1,acquirer_B,104,DEBIT,company_2,intermediate_score
135866,0,acquirer_A,70,DEBIT,company_2,high_score
122375,1,acquirer_B,141,CREDIT,company_2,low_score
112214,1,acquirer_A,137,CREDIT,company_1,intermediate_score
294042,1,acquirer_A,63,DEBIT,company_2,high_score
150885,1,acquirer_A,193,DEBIT,company_1,low_score
191423,1,acquirer_A,192,CREDIT,company_1,intermediate_score
290283,1,acquirer_A,43,DEBIT,company_1,high_score
277681,1,acquirer_A,230,CREDIT,company_1,intermediate_score
292125,1,acquirer_A,126,CREDIT,company_2,intermediate_score
266685,1,acquirer_A,115,CREDIT,company_1,high_score
103662,1,acquirer_B,82,CREDIT,company_2,high_score
180262,0,acquirer_A,83,DEBIT,company_1,high_score
169429,1,acquirer_B,226,DEBIT,company_2,intermediate_score
298368,1,acquirer_A,160,DEBIT,company_2,intermediate_score
132951,1,acquirer_B,149,DEBIT,company_2,low_score
149964,1,acquirer_A,143,DEBIT,company_1,intermediate_score
240914,1,acquirer_A,99,DEBIT,company_1,intermediate_score
244793,1,acquirer_A,90,DEBIT,company_1,intermediate_score
186005,1,acquirer_A,159,CREDIT,company_2,low_score
107631,1,acquirer_B,135,CREDIT,company_2,intermediate_score
186181,1,acquirer_A,23,DEBIT,company_1,high_score
133102,1,acquirer_B,104,CREDIT,company_2,low_score
170621,0,acquirer_B,130,DEBIT,company_2,low_score
287415,1,acquirer_B,143,CREDIT,company_2,intermediate_score
157410,1,acquirer_A,203,DEBIT,company_1,intermediate_score
240236,1,acquirer_A,248,DEBIT,company_2,high_score
294484,1,acquirer_A,57,DEBIT,company_1,high_score
214124,1,acquirer_A,186,DEBIT,company_1,intermediate_score
293663,1,acquirer_A,182,DEBIT,company_2,intermediate_score
168224,1,acquirer_A,70,CREDIT,company_2,high_score
209871,1,acquirer_A,41,CREDIT,company_1,high_score
184416,1,acquirer_B,224,CREDIT,company_1,high_score
131854,1,acquirer_A,62,CREDIT,company_2,high_score
201674,1,acquirer_A,179,DEBIT,company_1,intermediate_score
185542,1,acquirer_B,37,DEBIT,company_2,intermediate_score
171108,1,acquirer_A,113,CREDIT,company_1,high_score
287064,1,acquirer_B,82,CREDIT,company_1,intermediate_score
196323,1,acquirer_A,41,CREDIT,company_1,low_score
116914,1,acquirer_B,67,CREDIT,company_2,high_score
160709,1,acquirer_B,125,CREDIT,company_2,low_score
166519,1,acquirer_B,102,CREDIT,company_2,intermediate_score
222774,1,acquirer_A,119,DEBIT,company_1,intermediate_score
187347,1,acquirer_A,116,DEBIT,company_2,intermediate_score
134677,1,acquirer_A,38,DEBIT,company_1,high_score
100845,1,acquirer_A,159,DEBIT,company_1,low_score
238175,1,acquirer_A,74,DEBIT,company_2,high_score
231180,1,acquirer_B,118,DEBIT,company_1,low_score
214419,1,acquirer_A,196,CREDIT,company_1,intermediate_score
279763,1,acquirer_A,79,CREDIT,company_1,high_score
289130,1,acquirer_B,194,DEBIT,company_2,low_score
169509,1,acquirer_A,191,DEBIT,company_1,low_score
156198,1,acquirer_B,220,CREDIT,company_2,intermediate_score
219033,1,acquirer_A,109,CREDIT,company_2,intermediate_score
186860,0,acquirer_A,133,DEBIT,company_1,low_score
251620,0,acquirer_B,187,DEBIT,company_2,low_score
273408,1,acquirer_A,59,DEBIT,company_1,intermediate_score
265540,1,acquirer_A,255,DEBIT,company_1,intermediate_score
109648,1,acquirer_A,76,DEBIT,company_1,intermediate_score
241783,0,acquirer_A,72,DEBIT,company_1,intermediate_score
258403,1,acquirer_A,188,DEBIT,company_1,high_score
202891,1,acquirer_A,224,DEBIT,company_1,intermediate_score
231778,1,acquirer_A,181,DEBIT,company_1,low_score
177693,1,acquirer_A,201,CREDIT,company_1,low_score
172896,1,acquirer_A,239,DEBIT,company_2,high_score
230550,0,acquirer_A,81,DEBIT,company_1,intermediate_score
259761,0,acquirer_A,81,DEBIT,company_1,intermediate_score
271487,0,acquirer_A,81,DEBIT,company_1,intermediate_score
285710,0,acquirer_A,81,DEBIT,company_1,intermediate_score
212035,0,acquirer_A,81,DEBIT,company_1,intermediate_score
233600,1,acquirer_A,81,DEBIT,company_1,low_score
161610,1,acquirer_A,105,DEBIT,company_1,intermediate_score
120617,1,acquirer_A,136,DEBIT,company_1,intermediate_score
194617,1,acquirer_B,210,DEBIT,company_2,low_score
286745,1,acquirer_A,63,CREDIT,company_2,intermediate_score
193845,1,acquirer_A,136,CREDIT,company_2,intermediate_score
231833,1,acquirer_B,221,CREDIT,company_1,low_score
254534,0,acquirer_A,235,CREDIT,company_1,low_score
113636,1,acquirer_A,235,CREDIT,company_1,low_score
117404,1,acquirer_B,48,DEBIT,company_2,low_score
133143,1,acquirer_A,98,DEBIT,company_2,low_score
217184,1,acquirer_A,101,CREDIT,company_1,high_score
260024,1,acquirer_A,215,CREDIT,company_2,intermediate_score
268671,1,acquirer_A,136,CREDIT,company_2,high_score
149563,0,acquirer_A,105,DEBIT,company_1,intermediate_score
121042,0,acquirer_A,102,DEBIT,company_2,high_score
163039,1,acquirer_A,26,DEBIT,company_1,intermediate_score
112247,1,acquirer_A,173,DEBIT,company_1,intermediate_score
286801,1,acquirer_A,40,CREDIT,company_1,high_score
272745,1,acquirer_A,147,CREDIT,company_2,low_score
234697,1,acquirer_A,72,CREDIT,company_2,intermediate_score
200948,1,acquirer_A,102,CREDIT,company_1,high_score
138333,1,acquirer_A,143,DEBIT,company_2,low_score
120509,1,acquirer_A,175,CREDIT,company_1,intermediate_score
112713,0,acquirer_A,127,CREDIT,company_2,intermediate_score
296302,1,acquirer_B,184,DEBIT,company_2,intermediate_score
107034,1,acquirer_A,110,DEBIT,company_1,low_score
117111,1,acquirer_A,142,CREDIT,company_2,intermediate_score
119332,1,acquirer_A,83,CREDIT,company_1,high_score
217391,1,acquirer_B,96,CREDIT,company_1,intermediate_score
178463,1,acquirer_A,90,DEBIT,company_2,intermediate_score
297562,1,acquirer_A,17,DEBIT,company_2,intermediate_score
145856,1,acquirer_A,60,DEBIT,company_2,intermediate_score
111012,1,acquirer_B,96,CREDIT,company_2,high_score
111276,1,acquirer_A,85,DEBIT,company_2,low_score
157435,1,acquirer_A,67,DEBIT,company_1,intermediate_score
142142,0,acquirer_A,145,DEBIT,company_1,low_score
218330,1,acquirer_A,145,DEBIT,company_1,low_score
101775,1,acquirer_A,140,CREDIT,company_2,low_score
238374,1,acquirer_B,229,DEBIT,company_1,low_score
282735,1,acquirer_A,189,DEBIT,company_2,intermediate_score
164793,1,acquirer_A,150,DEBIT,company_1,intermediate_score
199089,1,acquirer_A,107,DEBIT,company_1,intermediate_score
157009,1,acquirer_A,204,CREDIT,company_2,high_score
152611,0,acquirer_A,153,DEBIT,company_1,intermediate_score
189150,0,acquirer_A,153,DEBIT,company_1,intermediate_score
206306,0,acquirer_A,153,DEBIT,company_1,intermediate_score
161278,1,acquirer_B,163,CREDIT,company_1,intermediate_score
178423,1,acquirer_A,156,DEBIT,company_1,high_score
180760,0,acquirer_A,148,CREDIT,company_1,high_score
168762,0,acquirer_A,138,DEBIT,company_1,intermediate_score
259098,0,acquirer_A,138,DEBIT,company_1,intermediate_score
225017,1,acquirer_A,150,CREDIT,company_1,low_score
234640,1,acquirer_A,86,DEBIT,company_2,high_score
117378,1,acquirer_A,185,CREDIT,company_1,high_score
204248,1,acquirer_A,36,DEBIT,company_1,high_score
186280,1,acquirer_A,130,DEBIT,company_1,intermediate_score
234350,1,acquirer_A,43,DEBIT,company_1,high_score
281533,1,acquirer_A,114,CREDIT,company_2,intermediate_score
231951,1,acquirer_B,137,DEBIT,company_2,low_score
124662,1,acquirer_B,70,CREDIT,company_2,intermediate_score
279212,1,acquirer_A,189,DEBIT,company_1,intermediate_score
182530,1,acquirer_A,160,DEBIT,company_2,low_score
199946,1,acquirer_A,207,DEBIT,company_1,intermediate_score
249751,1,acquirer_A,85,CREDIT,company_1,high_score
250465,1,acquirer_A,162,CREDIT,company_2,high_score
277778,1,acquirer_A,230,CREDIT,company_1,intermediate_score
284142,1,acquirer_A,204,CREDIT,company_2,intermediate_score
173206,1,acquirer_A,221,DEBIT,company_2,intermediate_score
293828,1,acquirer_A,46,CREDIT,company_1,high_score
295243,1,acquirer_A,166,DEBIT,company_1,intermediate_score
116308,0,acquirer_A,234,DEBIT,company_1,intermediate_score
183627,1,acquirer_B,130,DEBIT,company_2,low_score
165012,1,acquirer_A,75,CREDIT,company_1,intermediate_score
298612,1,acquirer_A,77,CREDIT,company_2,intermediate_score
236605,1,acquirer_A,188,CREDIT,company_2,high_score
168493,1,acquirer_A,39,DEBIT,company_1,high_score
199021,1,acquirer_A,28,CREDIT,company_2,low_score
237012,1,acquirer_A,57,DEBIT,company_1,low_score
295046,1,acquirer_A,118,CREDIT,company_2,intermediate_score
149246,0,acquirer_A,11,DEBIT,company_2,intermediate_score
219216,1,acquirer_A,103,DEBIT,company_1,high_score
246897,1,acquirer_A,69,CREDIT,company_2,intermediate_score
224207,1,acquirer_A,88,DEBIT,company_1,high_score
193479,1,acquirer_A,30,DEBIT,company_1,low_score
222851,1,acquirer_A,56,CREDIT,company_1,intermediate_score
276394,1,acquirer_A,43,DEBIT,company_2,intermediate_score
137710,1,acquirer_A,90,DEBIT,company_2,intermediate_score
217708,1,acquirer_A,97,CREDIT,company_1,intermediate_score
240531,1,acquirer_A,137,DEBIT,company_1,intermediate_score
157743,1,acquirer_A,49,DEBIT,company_1,intermediate_score
297242,1,acquirer_B,138,DEBIT,company_2,intermediate_score
249760,0,acquirer_A,49,DEBIT,company_2,low_score
195982,1,acquirer_A,127,DEBIT,company_2,high_score
189056,1,acquirer_A,59,DEBIT,company_2,high_score
290458,1,acquirer_A,54,DEBIT,company_2,high_score
219314,1,acquirer_A,41,CREDIT,company_2,high_score
204794,1,acquirer_A,39,DEBIT,company_1,high_score
297385,1,acquirer_A,49,DEBIT,company_2,high_score
223804,1,acquirer_B,70,DEBIT,company_2,low_score
287981,1,acquirer_A,154,DEBIT,company_1,intermediate_score
121762,1,acquirer_A,237,CREDIT,company_2,intermediate_score
254891,1,acquirer_B,158,DEBIT,company_2,intermediate_score
271001,1,acquirer_A,244,DEBIT,company_1,intermediate_score
128754,1,acquirer_B,77,DEBIT,company_2,high_score
275739,1,acquirer_B,160,CREDIT,company_2,intermediate_score
233289,1,acquirer_A,156,DEBIT,company_2,intermediate_score
115494,0,acquirer_A,140,CREDIT,company_1,high_score
127415,1,acquirer_A,93,DEBIT,company_1,high_score
285830,1,acquirer_B,70,CREDIT,company_2,low_score
108943,1,acquirer_B,116,DEBIT,company_2,intermediate_score
114233,1,acquirer_A,116,CREDIT,company_1,intermediate_score
287240,1,acquirer_B,163,CREDIT,company_2,intermediate_score
255811,1,acquirer_A,71,CREDIT,company_2,intermediate_score
210909,1,acquirer_A,25,DEBIT,company_2,intermediate_score
185723,1,acquirer_A,125,CREDIT,company_2,intermediate_score
292821,1,acquirer_A,156,DEBIT,company_1,low_score
115734,1,acquirer_A,75,DEBIT,company_2,high_score
164281,1,acquirer_A,107,DEBIT,company_1,low_score
227903,0,acquirer_A,66,DEBIT,company_1,low_score
248209,0,acquirer_A,66,DEBIT,company_1,low_score
152227,1,acquirer_A,66,CREDIT,company_1,high_score
105260,0,acquirer_A,66,DEBIT,company_1,low_score
183655,1,acquirer_A,164,DEBIT,company_2,intermediate_score
146272,1,acquirer_B,163,CREDIT,company_2,low_score
129455,1,acquirer_A,112,DEBIT,company_2,low_score
158546,1,acquirer_A,35,DEBIT,company_1,intermediate_score
152438,1,acquirer_B,122,CREDIT,company_2,high_score
193653,1,acquirer_A,156,DEBIT,company_2,intermediate_score
295868,1,acquirer_A,215,DEBIT,company_1,low_score
188747,1,acquirer_A,58,CREDIT,company_2,high_score
124235,1,acquirer_A,233,DEBIT,company_2,high_score
219421,1,acquirer_A,29,DEBIT,company_2,high_score
176368,1,acquirer_A,125,CREDIT,company_2,intermediate_score
110247,1,acquirer_A,181,DEBIT,company_2,intermediate_score
187757,1,acquirer_A,95,DEBIT,company_1,high_score
167091,1,acquirer_B,82,DEBIT,company_2,intermediate_score
123890,1,acquirer_A,80,DEBIT,company_1,high_score
222395,1,acquirer_A,241,CREDIT,company_2,intermediate_score
184397,1,acquirer_B,109,DEBIT,company_2,low_score
267071,1,acquirer_A,117,CREDIT,company_2,intermediate_score
151569,1,acquirer_A,149,CREDIT,company_1,intermediate_score
151254,1,acquirer_A,60,DEBIT,company_1,high_score
274730,0,acquirer_B,126,CREDIT,company_1,high_score
258031,0,acquirer_B,126,CREDIT,company_1,high_score
144118,1,acquirer_A,117,CREDIT,company_1,intermediate_score
161457,1,acquirer_B,126,CREDIT,company_1,high_score
185774,0,acquirer_A,186,CREDIT,company_2,low_score
267598,0,acquirer_A,186,CREDIT,company_2,low_score
281641,0,acquirer_A,186,CREDIT,company_2,low_score
117337,1,acquirer_A,251,CREDIT,company_2,intermediate_score
231617,1,acquirer_A,186,CREDIT,company_1,low_score
276553,1,acquirer_A,211,CREDIT,company_1,high_score
226738,1,acquirer_A,69,CREDIT,company_2,low_score
174244,1,acquirer_B,107,CREDIT,company_2,intermediate_score
140253,1,acquirer_A,179,CREDIT,company_2,intermediate_score
123245,1,acquirer_A,128,DEBIT,company_1,intermediate_score
205307,1,acquirer_B,129,CREDIT,company_2,intermediate_score
182331,1,acquirer_A,133,CREDIT,company_1,intermediate_score
287908,1,acquirer_B,144,DEBIT,company_2,intermediate_score
232689,1,acquirer_A,89,CREDIT,company_1,intermediate_score
100588,1,acquirer_A,96,CREDIT,company_1,intermediate_score
271163,1,acquirer_A,169,DEBIT,company_1,intermediate_score
166624,1,acquirer_B,110,CREDIT,company_2,high_score
119367,1,acquirer_B,130,CREDIT,company_2,low_score
118586,1,acquirer_B,158,DEBIT,company_1,intermediate_score
109103,1,acquirer_A,255,CREDIT,company_2,high_score
107083,1,acquirer_B,235,CREDIT,company_1,low_score
238387,1,acquirer_B,267,DEBIT,company_2,low_score
274802,1,acquirer_A,126,CREDIT,company_2,high_score
232141,0,acquirer_A,147,DEBIT,company_1,low_score
201201,1,acquirer_A,87,CREDIT,company_1,intermediate_score
279228,1,acquirer_A,34,CREDIT,company_2,high_score
205153,1,acquirer_A,174,CREDIT,company_1,low_score
216193,1,acquirer_A,162,CREDIT,company_2,intermediate_score
183302,1,acquirer_B,84,CREDIT,company_2,intermediate_score
274026,1,acquirer_B,131,CREDIT,company_2,high_score
214374,1,acquirer_A,90,DEBIT,company_1,intermediate_score
211753,1,acquirer_A,93,CREDIT,company_2,intermediate_score
217145,1,acquirer_A,166,CREDIT,company_1,high_score
272454,1,acquirer_A,240,CREDIT,company_1,high_score
248315,0,acquirer_A,186,DEBIT,company_1,low_score
251346,1,acquirer_B,18,CREDIT,company_2,high_score
289622,1,acquirer_A,96,DEBIT,company_1,intermediate_score
299616,1,acquirer_A,206,CREDIT,company_2,intermediate_score
259854,1,acquirer_A,24,DEBIT,company_2,intermediate_score
290706,1,acquirer_A,44,CREDIT,company_1,high_score
148216,1,acquirer_A,59,DEBIT,company_1,high_score
191185,1,acquirer_A,73,DEBIT,company_1,intermediate_score
208569,1,acquirer_A,167,CREDIT,company_1,intermediate_score
255642,1,acquirer_B,117,DEBIT,company_2,intermediate_score
198422,0,acquirer_A,198,DEBIT,company_1,low_score
236847,1,acquirer_B,117,CREDIT,company_1,intermediate_score
174333,1,acquirer_A,50,DEBIT,company_2,high_score
168548,1,acquirer_A,150,DEBIT,company_1,intermediate_score
192275,1,acquirer_A,94,DEBIT,company_2,intermediate_score
221829,1,acquirer_A,50,DEBIT,company_2,high_score
220539,1,acquirer_B,172,CREDIT,company_1,intermediate_score
251445,1,acquirer_A,187,CREDIT,company_1,intermediate_score
146783,1,acquirer_A,26,CREDIT,company_1,high_score
281964,1,acquirer_B,45,DEBIT,company_1,high_score
285033,1,acquirer_B,77,DEBIT,company_1,high_score
120250,1,acquirer_A,61,DEBIT,company_2,intermediate_score
278740,1,acquirer_A,42,DEBIT,company_1,high_score
155803,1,acquirer_A,91,CREDIT,company_1,intermediate_score
166893,1,acquirer_A,43,CREDIT,company_1,high_score
155345,1,acquirer_A,207,DEBIT,company_1,low_score
186645,1,acquirer_A,188,CREDIT,company_1,intermediate_score
198258,1,acquirer_A,58,DEBIT,company_1,intermediate_score
160384,0,acquirer_B,234,CREDIT,company_1,low_score
116812,1,acquirer_A,121,DEBIT,company_2,intermediate_score
217866,1,acquirer_A,77,CREDIT,company_1,intermediate_score
122894,1,acquirer_A,85,DEBIT,company_1,high_score
209513,1,acquirer_A,31,DEBIT,company_1,high_score
206447,1,acquirer_A,217,CREDIT,company_2,intermediate_score
289280,1,acquirer_A,181,DEBIT,company_2,intermediate_score
108614,0,acquirer_B,157,CREDIT,company_2,intermediate_score
231391,1,acquirer_B,219,DEBIT,company_2,intermediate_score
224008,0,acquirer_B,157,CREDIT,company_2,intermediate_score
295712,0,acquirer_A,145,DEBIT,company_2,intermediate_score
243973,0,acquirer_A,145,DEBIT,company_2,intermediate_score
229209,0,acquirer_A,145,DEBIT,company_2,intermediate_score
141333,0,acquirer_A,145,DEBIT,company_2,intermediate_score
298234,1,acquirer_A,69,DEBIT,company_1,high_score
166977,1,acquirer_B,183,CREDIT,company_2,intermediate_score
156185,1,acquirer_A,267,CREDIT,company_1,intermediate_score
244617,1,acquirer_A,148,DEBIT,company_1,intermediate_score
179918,1,acquirer_A,90,CREDIT,company_2,high_score
215062,0,acquirer_B,191,DEBIT,company_1,low_score
